Agency,Site Number,Site Name,State,Hyperlink,Latitude,Longitude,Datum,Elevation (m.a.s.l.),Vertical Datum,Land surface altitude (m.a.s.l.),Land surface Datum,Drainage Area (km2),Hydrologic Unit Code,Territory
USGS,9123400,"LAKE FORK BELOW MILL GULCH NEAR LAKE CITY, CO.",Colorado,site_no=09123400,37.90638889,-107.3841667,NAD27,2865.12,NGVD29,,,148.924425,14020002,Colorado
USGS,9123450,"LAKE FORK BLW LAKE SAN CRISTOBAL NR LAKE CITY, CO",Colorado,site_no=09123450,37.98436111,-107.2920972,NAD83,2743.2,NAVD88,,,274.53894,14020002,Colorado
USGS,9123500,"LAKE FORK AT LAKE CITY, CO",Colorado,site_no=09123500,38.01888889,-107.3144444,NAD83,2641.092,NGVD29,,,297.84885,14020002,Colorado
USGS,9124000,"HENSON CREEK AT LAKE CITY, CO.",Colorado,site_no=09124000,38.01972222,-107.3347222,NAD27,2667,NGVD29,,,215.228169,14020002,Colorado
USGS,9124010,"HENSON CREEK AT LAKE CITY, CO",Colorado,site_no=09124010,38.02566944,-107.3163472,NAD83,2642.0064,NAVD88,,,216.523164,14020002,Colorado
USGS,9124500,"LAKE FORK AT GATEVIEW, CO.",Colorado,site_no=09124500,38.29888889,-107.2294444,NAD27,2385.870768,NGVD29,,,878.00661,14020002,Colorado
USGS,9124700,"GUNNISON RIVER BELOW BLUE MESA DAM, CO.",Colorado,site_no=09124700,38.45222222,-107.3475,NAD27,2179.10664,NGVD29,,,8943.23547,14020002,Colorado
USGS,9125000,"CURECANTI CREEK NEAR SAPINERO, CO.",Colorado,site_no=09125000,38.48777778,-107.4144444,NAD27,2397.992664,NGVD29,,,90.64965,14020002,Colorado
USGS,9126000,"CIMARRON RIVER NEAR CIMARRON, CO",Colorado,site_no=09126000,38.25819444,-107.5461111,NAD83,2633.923104,NGVD29,,,172.752333,14020002,Colorado
USGS,9126500,"CIMARRON RIVER AT CIMARRON, CO.",Colorado,site_no=09126500,38.44111111,-107.5536111,NAD27,2100.093336,NGVD29,,,541.30791,14020002,Colorado
USGS,9127000,"CIMARRON RIVER BLW CIMARRON CREEK AT CIMARRON, CO",Colorado,site_no=09127000,38.44694444,-107.5552222,NAD83,,,,,595.6977,14020002,Colorado
USGS,9127500,"CRYSTAL CREEK NEAR MAHER, CO.",Colorado,site_no=09127500,38.55194444,-107.5055556,NAD27,2459.736,NGVD29,,,109.297578,14020002,Colorado
USGS,9128000,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO",Colorado,site_no=09128000,38.52916667,-107.6483333,NAD27,1989.143088,NGVD29,,,10284.85029,14020002,Colorado
USGS,9128500,"SMITH FORK NEAR CRAWFORD, CO.",Colorado,site_no=09128500,38.72777778,-107.5061111,NAD27,2161.3368,NGVD29,,,110.851572,14020002,Colorado
USGS,9129000,"SMITH FORK AT CRAWFORD, CO.",Colorado,site_no=09129000,38.71055556,-107.5755556,NAD27,2005.584,NGVD29,,,163.428369,14020002,Colorado
USGS,9129500,"IRON CREEK NEAR CRAWFORD, CO.",Colorado,site_no=09129500,38.68083333,-107.6019444,NAD27,1964.048904,NGVD29,,,185.184285,14020002,Colorado
USGS,9129600,"SMITH FORK NEAR LAZEAR, CO",Colorado,site_no=09129600,38.70744444,-107.7101389,NAD83,1781.2512,NAVD88,,,432.52833,14020002,Colorado
USGS,9129800,"CLEAR FORK NEAR RAGGED MOUNTAIN, CO.",Colorado,site_no=09129800,39.14333333,-107.4305556,NAD27,2270.76,NGVD29,,,99.714615,14020004,Colorado
USGS,9130500,"EAST MUDDY CREEK NEAR BARDINE, CO.",Colorado,site_no=09130500,39.01333333,-107.3577778,NAD27,2028.376944,NGVD29,,,344.46867,14020004,Colorado
USGS,9130600,"WEST MUDDY CREEK NEAR RAGGED MOUNTAIN, CO.",Colorado,site_no=09130600,39.13083333,-107.5747222,NAD27,2638.9584,NGVD29,,,19.2177258,14020004,Colorado
USGS,9130800,"WEST MUDDY CREEK NEAR BOWIE, CO.",Colorado,site_no=09130800,39.11555556,-107.5238889,NAD27,2511.552,NGVD29,,,71.742723,14020004,Colorado
USGS,9131100,"COW CREEK NEAR PAONIA, CO.",Colorado,site_no=09131100,39.10416667,-107.5838889,NAD27,2761.488,NGVD29,,,31.07988,14020004,Colorado
USGS,9131200,"WEST MUDDY CREEK NEAR SOMERSET, CO.",Colorado,site_no=09131200,39.08972222,-107.5047222,NAD27,2444.496,NGVD29,,,129.240501,14020004,Colorado
USGS,9131500,"MUDDY CREEK AT BARDINE, CO.",Colorado,site_no=09131500,38.94,-107.3575,NAD27,1909.898136,NGVD29,,,665.62743,14020004,Colorado
USGS,9132000,"RUBY ANTHRACITE CREEK NEAR FLORESTA, CO.",Colorado,site_no=09132000,38.86305556,-107.1633333,NAD27,2683.764,NGVD29,,,53.612793,14020004,Colorado
USGS,9132050,"ANTHRACITE CREEK NEAR SOMERSET, CO.",Colorado,site_no=09132050,38.95425,-107.27175,NAD83,,,,,245.013054,14020004,Colorado
USGS,9132095,ANTHRACITE CREEK ABOVE MOUTH NEAR SOMERSET,Colorado,site_no=09132095,38.93722222,-107.3583333,NAD83,1914.144,NAVD88,,,603.46767,14020004,Colorado
USGS,9132500,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",Colorado,site_no=09132500,38.92583333,-107.4336111,NAD27,1914.144,NGVD29,,,1359.74475,14020004,Colorado
USGS,9132700,"MAIN HUBBARD CREEK NEAR PAONIA, CO.",Colorado,site_no=09132700,39.05694444,-107.6288889,NAD27,2959.608,NGVD29,,,3.4446867,14020004,Colorado
USGS,9132800,"MIDDLE HUBBARD CREEK NEAR PAONIA, CO.",Colorado,site_no=09132800,39.04944444,-107.6202778,NAD27,2941.32,NGVD29,,,3.5223864,14020004,Colorado
USGS,9132900,"WEST HUBBARD CREEK NEAR PAONIA, CO.",Colorado,site_no=09132900,39.03222222,-107.6130556,NAD27,2938.272,NGVD29,,,6.0605766,14020004,Colorado
USGS,9132920,"HUBBARD CREEK NEAR BOWIE, CO.",Colorado,site_no=09132920,39.04472222,-107.5661111,NAD27,2572.512,NGVD29,,,53.612793,14020004,Colorado
USGS,9132940,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",Colorado,site_no=09132940,38.9825,-107.5311111,NAD27,2011.68,NGVD29,,,125.873514,14020004,Colorado
USGS,9132960,"HUBBARD CREEK AT HIGHWAY 133 AT MOUTH NR BOWIE, CO",Colorado,site_no=09132960,38.92555556,-107.5177778,NAD27,1792.224,NGVD29,,,149.960421,14020004,Colorado
USGS,9132985,"E FORK TERROR CR BLW COTTONWOOD STOMP NR BOWIE, CO",Colorado,site_no=09132985,38.96472222,-107.5663889,NAD27,2286,NGVD29,,,12.3801522,14020004,Colorado
USGS,9132995,"TERROR CREEK AT MOUTH NEAR BOWIE, CO",Colorado,site_no=09132995,38.90388889,-107.5613889,NAD27,1755.648,NGVD29,,,76.145706,14020004,Colorado
USGS,9133000,"NORTH FORK GUNNISON RIVER NEAR PAONIA, CO.",Colorado,site_no=09133000,38.89916667,-107.5630556,NAD27,1752.6,NGVD29,,,1691.26347,14020004,Colorado
USGS,9134000,"MINNESOTA CREEK NEAR PAONIA, CO.",Colorado,site_no=09134000,38.87,-107.5036111,NAD27,1889.76,NGVD29,,,108.002583,14020004,Colorado
USGS,9134050,"MINNESOTA CREEK AT PAONIA, CO.",Colorado,site_no=09134050,38.87416667,-107.5883333,NAD27,1725.168,NGVD29,,,138.564465,14020004,Colorado
USGS,9134100,"NORTH FORK GUNNISON RIVER BELOW PAONIA, CO",Colorado,site_no=09134100,38.8575,-107.6219444,NAD83,1694.688,NAVD88,,,1926.95256,14020004,Colorado
USGS,9134200,"COTTONWOOD CREEK NEAR HOTCHKISS, CO.",Colorado,site_no=09134200,38.80611111,-107.6866667,NAD27,1641.348,NGVD29,,,106.18959,14020004,Colorado
USGS,9134700,"COW CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09134700,38.92611111,-107.7919444,NAD27,2215.2864,NGVD29,,,18.7515276,14020004,Colorado
USGS,9135000,"LEROUX CREEK NEAR LAZEAR, CO.",Colorado,site_no=09135000,38.88111111,-107.7852778,NAD27,1975.104,NGVD29,,,134.161482,14020004,Colorado
USGS,9135900,"LEROUX CREEK AT HOTCHKISS, CO.",Colorado,site_no=09135900,38.79805556,-107.7313889,NAD27,1620.012,NGVD29,,,172.752333,14020004,Colorado
USGS,9135920,"LEROUX CREEK ABOVE MOUTH NEAR HOTCHKISS, CO",Colorado,site_no=09135920,38.79311667,-107.7304611,NAD83,,,,,173.270331,14020004,Colorado
USGS,9135950,"N.F. GUNNISON R BLW LEROUX CR, NR HOTCHKISS, CO",Colorado,site_no=09135950,38.78833333,-107.7391667,NAD27,1597.152,NGVD29,,,2390.56077,14020004,Colorado
USGS,9136100,"NORTH FK GUNNISON RIVER ABOVE MOUTH NR LAZEAR, CO",Colorado,site_no=09136100,38.78516667,-107.8334167,NAD83,1554.48,NGVD29,,,2509.70031,14020004,Colorado
USGS,9136200,"GUNNISON RIVER NEAR LAZEAR, CO.",Colorado,site_no=09136200,38.78305556,-107.8372222,NAD27,1551.432,NGVD29,,,13574.13759,14020005,Colorado
USGS,9136500,"CURRANT CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09136500,38.85,-107.8872222,NAD27,1752.6,NGVD29,,,109.297578,14020005,Colorado
USGS,9137050,"CURRANT CREEK NEAR READ, CO.",Colorado,site_no=09137050,38.78472222,-107.9383333,NAD27,1534.668,NGVD29,,,147.370431,14020005,Colorado
USGS,9137800,"DIRTY GEORGE CREEK NEAR GRAND MESA, CO",Colorado,site_no=09137800,38.94472222,-108.0275,NAD27,2212.848,NGVD29,,,27.194895,14020005,Colorado
USGS,9139200,"WARD CREEK NEAR GRAND MESA, CO.",Colorado,site_no=09139200,38.98361111,-107.9713889,NAD27,2465.832,NGVD29,,,31.597878,14020005,Colorado
USGS,9139500,"WARD CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09139500,38.92694444,-107.9766667,NAD27,1897.38,NGVD29,,,52.835796,14020005,Colorado
USGS,9140200,"KISER CREEK NEAR GRAND MESA, CO.",Colorado,site_no=09140200,38.98666667,-107.9430556,NAD27,2429.256,NGVD29,,,13.8564465,14020005,Colorado
USGS,9140500,"KISER CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09140500,38.92944444,-107.9519444,NAD27,1905,NGVD29,,,27.971892,14020005,Colorado
USGS,9140700,"COTTONWOOD CREEK NEAR GRAND MESA, CO",Colorado,site_no=09140700,38.97736111,-107.9503056,NAD83,2322.576,NGVD29,,,5.5425786,14020005,Colorado
USGS,9141000,"COTTONWOOD CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09141000,38.93,-107.9527778,NAD27,1914.144,NGVD29,,,11.3700561,14020005,Colorado
USGS,9141200,"YOUNGS CREEK NEAR GRAND MESA, CO.",Colorado,site_no=09141200,38.95805556,-107.9180556,NAD27,2182.368,NGVD29,,,26.676897,14020005,Colorado
USGS,9141500,"YOUNGS CREEK NEAR CEDAREDGE, CO.",Colorado,site_no=09141500,38.92277778,-107.9469444,NAD27,1891.284,NGVD29,,,29.266887,14020005,Colorado
USGS,9142000,"WARD CREEK BELOW KISER CR, NEAR CEDAREDGE, CO.",Colorado,site_no=09142000,38.89444444,-107.9708333,NAD27,1725.168,NGVD29,,,135.197478,14020005,Colorado
USGS,9143000,"SURFACE CREEK NEAR CEDAREDGE, CO",Colorado,site_no=09143000,38.98472222,-107.8538889,NAD27,2517.9528,NGVD29,,,70.965726,14020005,Colorado
USGS,9143500,"SURFACE CREEK AT CEDAREDGE, CO.",Colorado,site_no=09143500,38.90166667,-107.9205556,NAD27,1895.856,NGVD29,,,99.714615,14020005,Colorado
USGS,9144000,"SURFACE CREEK AT ECKERT, CO.",Colorado,site_no=09144000,38.83361111,-107.9711111,NAD27,1661.16,NGVD29,,,112.923564,14020005,Colorado
USGS,9144200,"TONGUE CREEK AT CORY, CO",Colorado,site_no=09144200,38.78777778,-107.9947222,NAD27,1533.144,NGVD29,,,510.22803,14020005,Colorado
USGS,9144250,"GUNNISON RIVER AT DELTA, CO",Colorado,site_no=09144250,38.75305556,-108.0777778,NAD27,1496.568,NGVD29,,,14597.18364,14020005,Colorado
USGS,9144500,"RED MOUNTAIN CREEK NEAR IRONTON, CO.",Colorado,site_no=09144500,37.96277778,-107.6622222,NAD27,2921.684784,NGVD29,,,46.878819,14020006,Colorado
USGS,9145000,"UNCOMPAHGRE RIVER AT OURAY, CO.",Colorado,site_no=09145000,38.01916667,-107.6755556,NAD27,2377.44,NGVD29,,,108.77958,14020006,Colorado
USGS,9145500,"CANYON CREEK AT OURAY, CO.",Colorado,site_no=09145500,38.01972222,-107.6755556,NAD27,2362.2,NGVD29,,,66.821742,14020006,Colorado
USGS,9146000,"UNCOMPAHGRE RIVER BELOW OURAY, CO.",Colorado,site_no=09146000,38.03111111,-107.6744444,NAD27,2337.816,NGVD29,,,194.767248,14020006,Colorado
USGS,9146020,"UNCOMPAHGRE RIVER NEAR OURAY, CO",Colorado,site_no=09146020,38.04333333,-107.6825,NAD27,2316.48,NGVD29,,,199.170231,14020006,Colorado
USGS,9146200,"UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",Colorado,site_no=09146200,38.18388889,-107.7452778,NAD27,2096.286384,NGVD29,,,385.90851,14020006,Colorado
USGS,9146400,"WEST FORK DALLAS CREEK NEAR RIDGWAY, CO.",Colorado,site_no=09146400,38.07361111,-107.8505556,NAD27,2560.32,NGVD29,,,36.518859,14020006,Colorado
USGS,9146500,"EAST FORK DALLAS CREEK NEAR RIDGWAY, CO.",Colorado,site_no=09146500,38.09333333,-107.8130556,NAD27,2432.304,NGVD29,,,43.511832,14020006,Colorado
USGS,9146550,"BEAVER CREEK NEAR RIDGWAY, CO.",Colorado,site_no=09146550,38.11638889,-107.8175,NAD27,2340.864,NGVD29,,,31.597878,14020006,Colorado
USGS,9146600,"PLEASANT VALLEY CREEK NEAR NOEL, CO.",Colorado,site_no=09146600,38.14555556,-107.9191667,NAD27,2645.664,NGVD29,,,21.1602183,14020006,Colorado
USGS,9147000,"DALLAS CREEK NEAR RIDGWAY, CO",Colorado,site_no=09147000,38.17777778,-107.7577778,NAD27,2127.504,NGVD29,,,251.747028,14020006,Colorado
USGS,9147025,"UNCOMPAHGRE RIVER BELOW RIDGWAY RESERVOIR, CO",Colorado,site_no=09147025,38.24055556,-107.7603056,NAD83,2026.92,NGVD29,,,686.34735,14020006,Colorado
USGS,9147100,"COW CREEK NEAR RIDGWAY, CO.",Colorado,site_no=09147100,38.14944444,-107.6441667,NAD27,2322.576,NGVD29,,,117.585546,14020006,Colorado
USGS,9147500,"UNCOMPAHGRE RIVER AT COLONA, CO",Colorado,site_no=09147500,38.33143056,-107.779225,NAD83,1926.336,NGVD29,,,1160.31552,14020006,Colorado
USGS,9149400,"SPRING CREEK NEAR BEAVER HILL, CO.",Colorado,site_no=09149400,38.52388889,-107.9705556,NAD27,1926.336,NGVD29,,,107.743584,14020006,Colorado
USGS,9149420,"SPRING CREEK NEAR MONTROSE, CO.",Colorado,site_no=09149420,38.39222222,-107.9444444,NAD27,1697.736,NGVD29,,,198.393234,14020006,Colorado
USGS,9149480,"DRY CREEK AT BEGONIA RD, NR DELTA, CO.",Colorado,site_no=09149480,38.64583333,-108.0483333,NAD27,1589.532,NGVD29,,,453.24825,14020006,Colorado
USGS,9149500,"UNCOMPAHGRE RIVER AT DELTA, CO",Colorado,site_no=09149500,38.74194444,-108.0804167,NAD83,1501.594152,NGVD29,,,2885.24886,14020006,Colorado
USGS,9149900,"POTTER CREEK NEAR COLUMBINE PASS, CO.",Colorado,site_no=09149900,38.47972222,-108.3127778,NAD27,2388.108,NGVD29,,,18.388929,14020005,Colorado
USGS,9149910,"POTTER CREEK NEAR OLATHE, CO.",Colorado,site_no=09149910,38.615,-108.2061111,NAD27,1648.968,NGVD29,,,67.33974,14020005,Colorado
USGS,9150500,"ROUBIDEAU CREEK AT MOUTH, NEAR DELTA, CO",Colorado,site_no=09150500,38.735,-108.1611111,NAD27,1482.650832,NGVD29,,,626.77758,14020005,Colorado
USGS,9151500,"ESCALANTE CREEK NEAR DELTA, CO.",Colorado,site_no=09151500,38.75694444,-108.2598333,NAD83,,,,,541.30791,14020005,Colorado
USGS,9152000,"KANNAH CREEK NEAR WHITEWATER, CO.",Colorado,site_no=09152000,38.96166667,-108.2297222,NAD27,1847.088,NGVD29,,,160.320381,14020005,Colorado
USGS,9152500,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",Colorado,site_no=09152500,38.98333333,-108.45,NAD27,1411.641576,NAVD88,,,20520.49077,14020005,Colorado
USGS,9152520,"CALLOW CREEK AT WHITEWATER, CO",Colorado,site_no=09152520,38.98916667,-108.4480556,NAD27,1426.464,NGVD29,,,10.8002583,14020005,Colorado
USGS,9152600,"ORCHARD MESA DRAIN AT GRAND JUNCTION, CO.",Colorado,site_no=09152600,39.04694444,-108.5713889,NAD27,1391.412,NGVD29,,,9.582963,14020005,Colorado
USGS,9152650,"LEACH CREEK AT DURHAM, CO",Colorado,site_no=09152650,39.09083333,-108.6069444,NAD27,1383.792,NGVD29,,,64.490751,14010005,Colorado
USGS,9152900,"ADOBE CREEK NEAR FRUITA, CO.",Colorado,site_no=09152900,39.13694444,-108.6966667,NAD27,1377.696,NGVD29,,,39.885846,14010005,Colorado
USGS,9153000,"COLORADO RIVER NEAR FRUITA, CO.",Colorado,site_no=09153000,39.1375,-108.7302778,NAD27,1368.552,NGVD29,,,44288.829,14010005,Colorado
USGS,9153270,"BIG SALT WASH AT FRUITA, CO.",Colorado,site_no=09153270,39.16416667,-108.7502611,NAD83,,,,,367.77858,14010005,Colorado
USGS,9153290,"REED WASH NEAR MACK, CO.",Colorado,site_no=09153290,39.21138889,-108.8030556,NAD27,1373.124,NGVD29,,,40.921842,14010005,Colorado
USGS,9153300,"REED WASH NEAR LOMA, CO.",Colorado,site_no=09153300,39.18361111,-108.7866667,NAD27,1362.456,NGVD29,,,75.886707,14010005,Colorado
USGS,9153330,"WEST SALT CREEK NEAR CARBONERA, CO.",Colorado,site_no=09153330,39.39638889,-108.9808333,NAD27,1548.9936,NGVD29,,,247.603044,14010005,Colorado
USGS,9153400,"WEST SALT CREEK NEAR MACK, CO.",Colorado,site_no=09153400,39.30861111,-108.9830556,NAD27,1444.752,NGVD29,,,435.11832,14010005,Colorado
USGS,9160000,"BADGER WASH OBSERVATION RES 4-A NEAR MACK, CO.",Colorado,site_no=09160000,39.33111111,-108.9302778,NAD27,1505.712,NGVD29,,,0.0517998,14010005,Colorado
USGS,9160500,"BADGER WASH OBSERVATION RES 12 NEAR MACK, CO.",Colorado,site_no=09160500,39.32333333,-108.93,NAD27,1482.852,NGVD29,,,0.2330991,14010005,Colorado
USGS,9161000,"BADGER WASH OBSERVATION RES 2-A NEAR MACK, CO.",Colorado,site_no=09161000,39.32944444,-108.9425,NAD27,1504.188,NGVD29,,,0.3625986,14010005,Colorado
USGS,9163050,"BADGER WASH NEAR MACK, CO.",Colorado,site_no=09163050,39.29333333,-108.9330556,NAD27,1429.512,NGVD29,,,16.8608349,14010005,Colorado
USGS,9163310,"EAST SALT CREEK NEAR MACK, CO.",Colorado,site_no=09163310,39.29722222,-108.8661111,NAD27,1417.32,NGVD29,,,510.22803,14010005,Colorado
USGS,9163340,"MACK WASH NEAR MACK, CO.",Colorado,site_no=09163340,39.26583333,-108.8422222,NAD27,1406.652,NGVD29,,,41.180841,14010005,Colorado
USGS,9163490,"SALT CREEK NEAR MACK, CO.",Colorado,site_no=09163490,39.22166667,-108.8922222,NAD27,1353.312,NGVD29,,,1129.23564,14010005,Colorado
USGS,9163492,"SALT CREEK NEAR MOUTH NEAR MACK, CO.",Colorado,site_no=09163492,39.21463889,-108.9011667,NAD83,,,,,1134.41562,14010005,Colorado
USGS,9163500,COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,Colorado,site_no=09163500,39.13277778,-109.0263889,NAD27,1318.26,NGVD29,,,46228.73151,14010005,Colorado
USGS,9163570,"HAY PRESS C AB FRUITA RES 3, NR GLADE PARK, CO.",Colorado,site_no=09163570,38.85083333,-108.7822222,NAD27,2740.152,NGVD29,,,1.9942923,14030001,Colorado
USGS,9165000,"DOLORES RIVER BELOW RICO, CO.",Colorado,site_no=09165000,37.63888889,-108.0597222,NAD27,2567.095704,NGVD29,,,274.53894,14030002,Colorado
USGS,9166000,"WEST (FORK) DOLORES RIVER NEAR STONER, CO.",Colorado,site_no=09166000,37.63972222,-108.3263889,NAD27,2287.524,NGVD29,,,419.57838,14030002,Colorado
USGS,9166500,"DOLORES RIVER AT DOLORES, CO.",Colorado,site_no=09166500,37.4725,-108.4969444,NAD27,2115.312,NGVD29,,,1305.35496,14030002,Colorado
USGS,9166950,"LOST CANYON CREEK NEAR DOLORES, CO.",Colorado,site_no=09166950,37.44611111,-108.4686111,NAD27,2142.744,NGVD29,,,184.407288,14030002,Colorado
USGS,9167000,"LOST CANYON CREEK AT DOLORES, CO.",Colorado,site_no=09167000,37.46138889,-108.5008333,NAD27,2109.106272,NGVD29,,,190.364265,14030002,Colorado
USGS,9167450,"PLATEAU CREEK NEAR MOUTH, NEAR DOLORES, CO.",Colorado,site_no=09167450,37.59916667,-108.4955556,NAD27,2108.9112,NGVD29,,,214.96917,14030002,Colorado
USGS,9167500,"DOLORES RIVER NEAR MCPHEE, CO.",Colorado,site_no=09167500,37.57694444,-108.5719444,NAD27,2031.93396,NGVD29,,,2116.02183,14030002,Colorado
USGS,9168100,"DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",Colorado,site_no=09168100,37.87666667,-108.5825,NAD27,1956.816,NGVD29,,,380.72853,14030002,Colorado
USGS,9168500,"DISAPPOINTMENT CREEK NEAR CEDAR, CO.",Colorado,site_no=09168500,37.91277778,-108.6494444,NAD27,1821.18,NGVD29,,,432.52833,14030002,Colorado
USGS,9168730,"DOLORES RIVER NEAR SLICK ROCK, CO",Colorado,site_no=09168730,38.04444444,-108.9047222,NAD27,,,,,3714.04566,14030002,Colorado
USGS,9168800,"BIG GYPSUM CREEK NEAR SLICK ROCK, CO.",Colorado,site_no=09168800,38.11361111,-108.8580556,NAD27,1636.1664,NGVD29,,,113.700561,14030002,Colorado
USGS,9169500,"DOLORES RIVER AT BEDROCK, CO",Colorado,site_no=09169500,38.31027778,-108.8847222,NAD27,1505.712,NGVD29,,,5244.72975,14030002,Colorado
USGS,9170500,"WEST PARADOX CREEK NEAR PARADOX, CO.",Colorado,site_no=09170500,38.38333333,-108.9961111,NAD27,1703.832,NGVD29,,,61.123764,14030002,Colorado
USGS,9170800,"WEST PARADOX CREEK ABOVE BEDROCK, CO.",Colorado,site_no=09170800,38.33166667,-108.8997222,NAD27,1522.476,NGVD29,,,138.046467,14030002,Colorado
USGS,9171000,"WEST PARADOX CREEK NEAR BEDROCK, CO.",Colorado,site_no=09171000,38.33,-108.8711111,NAD27,1505.712,NGVD29,,,143.226447,14030002,Colorado
USGS,9171100,"DOLORES RIVER NEAR BEDROCK, CO.",Colorado,site_no=09171100,38.35694444,-108.8327778,NAD27,1496.568,NGVD29,,,5560.70853,14030002,Colorado
USGS,9171200,"SAN MIGUEL RIVER NEAR TELLURIDE, CO.",Colorado,site_no=09171200,37.94805556,-107.8763889,NAD27,2628.080088,NGVD29,,,110.851572,14030003,Colorado
USGS,9171240,LAKE FORK SAN MIGUEL RV ABV TROUT LAKE NR OPHIR CO,Colorado,site_no=09171240,37.81783333,-107.8791111,NAD83,2968.752,NAVD88,,,22.0667148,14030003,Colorado
USGS,9171310,"SOUTH FORK SAN MIGUEL RIVER NEAR OPHIR, CO",Colorado,site_no=09171310,37.87311111,-107.8944444,NAD83,2589.276,NAVD88,,,108.002583,14030003,Colorado
USGS,9171500,"SAN MIGUEL RIVER AT FALL CREEK, CO.",Colorado,site_no=09171500,37.99277778,-108.0233333,NAD27,2270.76,NGVD29,,,432.52833,14030003,Colorado
USGS,9172000,"FALL CREEK NEAR FALL CREEK, CO.",Colorado,site_no=09172000,37.95833333,-108.0052778,NAD27,2416.695192,NGVD29,,,86.505666,14030003,Colorado
USGS,9172100,"LEOPARD CREEK AT NOEL, CO.",Colorado,site_no=09172100,38.10166667,-107.9227778,NAD27,2651.76,NGVD29,,,23.3876097,14020006,Colorado
USGS,9172500,"SAN MIGUEL RIVER NEAR PLACERVILLE, CO",Colorado,site_no=09172500,38.03070556,-108.1102889,NAD83,2164.08,NAVD88,,,800.30691,14030003,Colorado
USGS,9172600,"SALTADO CREEK NEAR NORWOOD, CO.",Colorado,site_no=09172600,37.92333333,-108.1311111,NAD27,2825.496,NGVD29,,,,14030003,Colorado
USGS,9172700,"GURLEY DITCH NEAR NORWOOD, CO.",Colorado,site_no=09172700,38.015,-108.2408333,NAD27,2542.032,NGVD29,,,,14030003,Colorado
USGS,9172800,"WEST BEAVER CREEK NEAR NORWOOD, CO.",Colorado,site_no=09172800,37.88916667,-108.1969444,NAD27,2971.8,NGVD29,,,,14030003,Colorado
USGS,9173000,"BEAVER CREEK NEAR NORWOOD, CO.",Colorado,site_no=09173000,37.97,-108.195,NAD27,2441.448,NGVD29,,,105.153594,14030003,Colorado
USGS,9173500,"HORSEFLY CREEK NEAR SAMS, CO.",Colorado,site_no=09173500,38.20388889,-108.0569444,NAD27,2538.984,NGVD29,,,74.591712,14030003,Colorado
USGS,9174000,"SAN MIGUEL RIVER NEAR NUCLA, CO.",Colorado,site_no=09174000,38.26305556,-108.3972222,NAD27,1767.84,NGVD29,,,1680.90351,14030003,Colorado
USGS,9174500,"COTTONWOOD CREEK NEAR NUCLA, CO.",Colorado,site_no=09174500,38.27361111,-108.3622222,NAD27,1853.184,NGVD29,,,100.491612,14030003,Colorado
USGS,9174600,SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO,Colorado,site_no=09174600,38.24416667,-108.5013889,NAD27,1697.736,NGVD29,,,1924.36257,14030003,Colorado
USGS,9174700,"WEST NATURITA C AT UPPER STA, NEAR NORWOOD, CO.",Colorado,site_no=09174700,37.91083333,-108.3355556,NAD27,2493.264,NGVD29,,,18.9328269,14030003,Colorado
USGS,9175000,"WEST NATURITA CREEK NEAR NORWOOD, CO.",Colorado,site_no=09175000,37.97583333,-108.3272222,NAD27,2316.7848,NGVD29,,,137.26947,14030003,Colorado
USGS,9175200,"LILYLANDS CANAL NEAR NORWOOD, CO.",Colorado,site_no=09175200,38.02333333,-108.3841667,NAD27,2420.112,NGVD29,,,,14030003,Colorado
USGS,9175400,"MAVERICK DRAW NEAR NORWOOD, CO.",Colorado,site_no=09175400,38.17555556,-108.3311111,NAD27,2029.968,NGVD29,,,106.966587,14030003,Colorado
USGS,9175500,"SAN MIGUEL RIVER AT NATURITA, CO.",Colorado,site_no=09175500,38.21777778,-108.5658333,NAD27,1643.74068,NGVD29,,,2768.69931,14030003,Colorado
USGS,9175900,"DRY CREEK NEAR NATURITA, CO.",Colorado,site_no=09175900,38.09222222,-108.6213889,NAD27,1911.096,NGVD29,,,203.573214,14030003,Colorado
USGS,9176500,"TABEGUACHE CREEK NEAR NUCLA, CO.",Colorado,site_no=09176500,38.36888889,-108.345,NAD27,2441.448,NGVD29,,,43.770831,14030003,Colorado
USGS,9177000,"SAN MIGUEL RIVER AT URAVAN, CO.",Colorado,site_no=09177000,38.35722222,-108.7122222,NAD27,1524,NGVD29,,,3884.985,14030003,Colorado
USGS,9179000,"ROC CREEK NEAR URANIUM, CO.",Colorado,site_no=09179000,38.43527778,-108.9222222,NAD27,1584.96,NGVD29,,,196.321242,14030004,Colorado
