Agency,Site Number,Site Name,State,Hyperlink,Latitude,Longitude,Datum,Elevation (m.a.s.l.),Vertical Datum,Land surface altitude (m.a.s.l.),Land surface Datum,Drainage Area (km2),Hydrologic Unit Code,Territory
USGS,11401125,INDIAN C NR BOULDER C GUARD STN NR TAYLORSVILLE CA,California,site_no=11401125,40.17833333333333,-120.60972222222222,NAD27,,,,,177.67331399999998,18020122,California
USGS,11401150,RED CLOVER C NR GENESEE CA,California,site_no=11401150,40.04833333333333,-120.66027777777778,NAD27,,,,,315.97878,18020122,California
USGS,11401165,SB WARD C BL DIV DAM NR GENESEE CA,California,site_no=11401165,40.00194444444445,-120.70194444444445,NAD27,1615.44,NGVD29,,,17.4565326,18020122,California
USGS,11401180,LITTLE GRIZZLY C NR GENESEE CA,California,site_no=11401180,40.013888888888886,-120.75305555555556,NAD27,,,,,76.663704,18020122,California
USGS,11401200,INDIAN C NR TAYLORSVILLE CA,California,site_no=11401200,40.04805555555556,-120.81694444444445,NAD27,,,,,1362.3347399999998,18020122,California
USGS,11401300,LIGHTS C NR TAYLORSVILLE CA,California,site_no=11401300,40.166666666666664,-120.79305555555555,NAD27,,,,,149.183424,18020122,California
USGS,11401500,INDIAN C NR CRESCENT MILLS CA,California,site_no=11401500,40.07805555555556,-120.92694444444444,NAD27,1066.8,NGVD29,,,1914.0026099999998,18020122,California
USGS,11401900,SPANISH C NR QUINCY CA,California,site_no=11401900,39.94583333333333,-121.00555555555556,NAD27,,,,,178.96830899999998,18020122,California
USGS,11401920,SPANISH C A QUINCY CA,California,site_no=11401920,39.94583333333333,-120.94250000000001,NAD83,1039.3680000000002,NGVD29,,,206.68120199999998,18020122,California
USGS,11401940,MILL C NR QUINCY CA,California,site_no=11401940,39.93416666666666,-120.905,NAD27,,,,,17.404732799999998,18020122,California
USGS,11402000,SPANISH C AB BLACKHAWK C AT KEDDIE CA,California,site_no=11402000,40.003055555555555,-120.95333333333333,NAD27,953.9813280000001,NGVD29,,,476.55816,18020122,California
USGS,11402500,SPANISH C A KEDDIE CA,California,site_no=11402500,40.013888888888886,-120.96388888888889,NAD27,975.36,NGVD29,,,502.45805999999993,18020122,California
USGS,11403000,EB OF NF FEATHER R NR RICH BAR CA,California,site_no=11403000,40.010555555555555,-121.2175,NAD27,701.0400000000001,NGVD29,,,2654.7397499999997,18020122,California
USGS,11403050,BELDEN PH A BELDEN CA,California,site_no=11403050,40.0075,-121.24833333333333,NAD27,,,,,,18020121,California
USGS,11403200,NF FEATHER R BL ROCK C DIV DAM CA,California,site_no=11403200,39.98027777777778,-121.27583333333334,NAD27,,,,,4592.052269999999,18020121,California
USGS,11403450,MILK RANCH CONDUIT A OUTLET CA,California,site_no=11403450,39.902499999999996,-121.22666666666667,NAD27,1548.384,NGVD29,,,,18020121,California
USGS,11403510,BUCKS C TUNNEL INLET NR STORRIE CA,California,site_no=11403510,39.9,-121.22500000000001,NAD27,,,,,,18020121,California
USGS,11403530,BUCKS C BL DIV DAM NR BUCKS LODGE CA,California,site_no=11403530,39.904444444444444,-121.22972222222222,NAD27,,,,,81.584685,18020121,California
USGS,11403700,BUCKS C PH A STORRIE CA,California,site_no=11403700,39.91083333333333,-121.32694444444444,NAD27,,,,,,18020121,California
USGS,11403800,ROCK C PH NR STORRIE CA,California,site_no=11403800,39.90555555555555,-121.34416666666667,NAD27,,,,,,18020121,California
USGS,11404000,GRIZZLY C NR STORRIE CA,California,site_no=11404000,39.875,-121.22638888888889,NAD27,,,,,13.467948,18020121,California
USGS,11404100,BUCKS C TUNNEL OUTLET NR STORRIE CA,California,site_no=11404100,39.884166666666665,-121.22833333333334,NAD27,,,,,,18020121,California
USGS,11404240,GRIZZLY PP NR STORRIE CA,California,site_no=11404240,39.88916666666667,-121.27888888888889,NAD27,1313.688,NGVD29,,,,18020121,California
USGS,11404300,GRIZZLY C BL DIV DAM CA,California,site_no=11404300,39.89138888888889,-121.29305555555555,NAD27,,,,,37.295856,18020121,California
USGS,11404330,NF FEATHER R BL GRIZZLY C CA,California,site_no=11404330,39.8525,-121.3913888888889,NAD27,,,,,4957.24086,18020121,California
USGS,11404360,CRESTA PH NR PULGA CA,California,site_no=11404360,39.82611111111112,-121.40861111111111,NAD27,,,,,,18020121,California
USGS,11404380,CAMP C NR PULGA CA,California,site_no=11404380,39.82944444444445,-121.42305555555556,NAD27,664.464,NGVD29,,,23.750208299999997,18020121,California
USGS,11404400,NF FEATHER R BL POE DAM CA,California,site_no=11404400,39.80888888888889,-121.43444444444445,NAD27,411.48,NGVD29,,,5029.760579999999,18020121,California
USGS,11404500,NF FEATHER R A PULGA CA,California,site_no=11404500,39.794444444444444,-121.45055555555555,NAD27,397.952976,NGVD29,,,5058.25047,18020121,California
USGS,11404900,POE PH BL POE DAM NR JARBO GAP CA,California,site_no=11404900,39.723055555555554,-121.46833333333333,NAD27,,,,,,18020121,California
USGS,11404901,COMBINED FLOW N F FEATHER R PULGA + POE PP CA,California,site_no=11404901,39.723055555555554,-121.46833333333333,NAD27,,,,,,18020121,California
USGS,11405000,NF FEATHER R A BIG BEND CA,California,site_no=11405000,39.714444444444446,-121.46805555555555,NAD27,,,,,5089.330349999999,18020121,California
USGS,11405085,WB FEATHER R BL SNAG LK NR JONESVILLE CA,California,site_no=11405085,40.07333333333334,-121.45222222222222,NAD27,,,,,6.6821741999999995,18020121,California
USGS,11405120,PHILBROOK C BL PHILBROOK DAM NR BUTTE MEADOWS CA,California,site_no=11405120,40.03,-121.47666666666667,NAD27,,,,,13.079449499999999,18020121,California
USGS,11405200,WB FEATHER R BL HENDRICKS DIV DAM CA,California,site_no=11405200,39.93416666666666,-121.5286111111111,NAD27,,,,,119.398539,18020121,California
USGS,11405300,WB FEATHER R NR PARADISE CA,California,site_no=11405300,39.78666666666666,-121.56166666666667,NAD27,417.576,NGVD29,,,284.89889999999997,18020121,California
USGS,11405500,SPRING VALLEY D NR YANKEE HILL CA,California,site_no=11405500,39.763333333333335,-121.52833333333334,NAD27,,,,,,18020121,California
USGS,11406000,CONCOW C NR YANKEE HILL CA,California,site_no=11406000,39.7625,-121.52638888888889,NAD27,,,,,39.108849,18020121,California
USGS,11406500,WB FEATHER R NR YANKEE HILL CA,California,site_no=11406500,39.698611111111106,-121.56055555555555,NAD27,198.12,NGVD29,,,378.13854,18020121,California
USGS,11406799,COMPUTED INFLOW TO LK OROVILLE CA,California,site_no=11406799,39.535,-121.4738888888889,NAD27,,,,,9342.09393,18020123,California
USGS,11406810,PALERMO CN A OROVILLE DAM CA,California,site_no=11406810,39.533055555555556,-121.48194444444445,NAD27,,,,,,18020159,California
USGS,11406818,EDWARD HYATT PH POWER RELEASE NR OROVILLE,California,site_no=11406818,39.535555555555554,-121.47416666666666,NAD27,,,,,,18020123,California
USGS,11406819,EDWARD HYATT PH PUMPBACK NR OROVILLE CA,California,site_no=11406819,39.535555555555554,-121.47416666666666,NAD27,,,,,,18020123,California
USGS,11406820,EDWARD HYATT PH NR OROVILLE CA,California,site_no=11406820,39.535555555555554,-121.47416666666666,NAD27,,,,,,18020123,California
USGS,11406848,THERMALITO POWER RELEASE NR OROVILLE CA,California,site_no=11406848,39.514722222222225,-121.6286111111111,NAD27,,,,,,18020159,California
USGS,11406849,THERMALITO PH PUMPBACK NR OROVILLE CA,California,site_no=11406849,39.514722222222225,-121.6286111111111,NAD27,,,,,,18020159,California
USGS,11406850,THERMALITO PH NR OROVILLE CA,California,site_no=11406850,39.514722222222225,-121.6286111111111,NAD27,,,,,,18020159,California
USGS,11406880,WESTERN CN A INTAKE NR OROVILLE CA,California,site_no=11406880,39.50527777777778,-121.685,NAD27,,,,,,18020158,California
USGS,11406890,RICHVALE CN A INTAKE NR OROVILLE CA,California,site_no=11406890,39.50527777777778,-121.685,NAD27,,,,,,18020158,California
USGS,11406900,PGE LATERAL A INTAKE NR OROVILLE CA,California,site_no=11406900,39.489444444444445,-121.68666666666667,NAD27,,,,,,18020158,California
USGS,11406910,SUTTER BUTTE CN A INTAKE NR OROVILLE CA,California,site_no=11406910,39.45055555555556,-121.65722222222223,NAD27,,,,,,18020159,California
USGS,11406920,THERMALITO AFTERBAY REL TO FEATHER R NR OROVILLE,California,site_no=11406920,39.45638888888889,-121.63611111111112,NAD27,,,,,,18020159,California
USGS,11406930,DIV TO FEATHER R FISH HATCHERY NR OROVILLE CA,California,site_no=11406930,39.518055555555556,-121.55305555555556,NAD27,,,,,,18020159,California
USGS,11406999,FEATHER R A OROVILLE R ONLY CA,California,site_no=11406999,39.52166666666667,-121.54666666666667,NAD27,,,,,,18020159,California
USGS,11407000,FEATHER R A OROVILLE CA,California,site_no=11407000,39.52166666666667,-121.54666666666667,NAD27,,,,,9386.123759999999,18020159,California
USGS,11407150,FEATHER R NR GRIDLEY CA,California,site_no=11407150,39.36666666666667,-121.64611111111111,NAD27,,,,,9520.80324,18020159,California
USGS,11407300,N HONCUT C NR BANGOR CA,California,site_no=11407300,39.342222222222226,-121.49027777777778,NAD27,,,,,121.988529,18020159,California
USGS,11407500,S HONCUT C NR BANGOR CA,California,site_no=11407500,39.367777777777775,-121.3711111111111,NAD27,,,,,79.253694,18020159,California
USGS,11407501,ADJUSTED FLOW S HONCUT C CA,California,site_no=11407501,39.15888888888889,-121.61083333333333,NAD27,,,,,,18020159,California
USGS,11407700,FEATHER R A YUBA CITY CA,California,site_no=11407700,39.138888888888886,-121.60472222222222,NAD27,,,,,10292.62026,18020159,California
USGS,11407810,M YUBA R A JACKSON MDWS DAM NR SIERRA CITY CA,California,site_no=11407810,39.51,-120.55416666666666,NAD27,,,,,97.383624,18020125,California
USGS,11407815,M YUBA R CTRL REL FRM JCK.MDW RES NR SIERRA CTY CA,California,site_no=11407815,39.51,-120.55416666666666,NAD27,18.01368,NGVD29,,,97.383624,18020125,California
USGS,11407900,M YUBA R BL JACKSON MDWS DAM NR SIERRA CITY CA,California,site_no=11407900,39.51611111111111,-120.5611111111111,NAD27,,,,,99.19661699999999,18020125,California
USGS,11408000,MILTON-BOWMAN TUNNEL OUTLET NR GRANITEVILLE CA,California,site_no=11408000,39.46027777777778,-120.61027777777777,NAD27,,,,,,18020125,California
USGS,11408500,M YUBA R A MILTON CA,California,site_no=11408500,39.522777777777776,-120.58138888888888,NAD27,1737.3600000000001,NGVD29,,,103.08160199999999,18020125,California
USGS,11408501,M YUBA R A MILTON + MILTON BOWMAN TUNNEL CA,California,site_no=11408501,39.522777777777776,-120.58138888888888,NAD27,,,,,103.08160199999999,18020125,California
USGS,11408550,M YUBA R BL MILTON DAM CA,California,site_no=11408550,39.52194444444444,-120.5825,NAD27,,,,,103.34060099999999,18020125,California
USGS,11408599,USED FOR COMBINING 11-4080 AND 11-4085 CA,California,site_no=11408599,39.522777777777776,-120.58138888888888,NAD27,,,,,,18020125,California
USGS,11408700,M YUBA R NR ALLEGHANY CA,California,site_no=11408700,39.43861111111111,-120.8111111111111,NAD27,902.2080000000001,NGVD29,,,250.19303399999995,18020125,California
USGS,11408850,M YUBA R NR CAMPTONVILLE CA,California,site_no=11408850,39.41694444444444,-120.95166666666667,NAD27,,,,,352.23864,18020125,California
USGS,11408870,LOHMAN RIDGE TU A IT NR CAMPTONVILLE CA,California,site_no=11408870,39.4125,-120.99527777777777,NAD27,,,,,,18020125,California
USGS,11408880,M YUBA R BL OUR HOUSE DAM CA,California,site_no=11408880,39.41166666666666,-120.99694444444445,NAD27,596.649048,NGVD29,,,375.54855,18020125,California
USGS,11409000,M YUBA R AB OREGON C NR NORTH SAN JUAN CA,California,site_no=11409000,39.393055555555556,-121.08055555555555,NAD27,438.91200000000003,NGVD29,,,419.57838,18020125,California
USGS,11409001,M YUBA R AB OREGON C NR N SAN JUAN + MILTON CA,California,site_no=11409001,39.393055555555556,-121.08055555555555,NAD27,,,,,419.57838,18020125,California
USGS,11409300,OREGON C A CAMPTONVILLE CA,California,site_no=11409300,39.44611111111111,-121.04527777777777,NAD27,679.7040000000001,NGVD29,,,59.56977,18020125,California
USGS,11409350,CAMPTONVILLE TU A IT NR CAMPTONVILLE CA,California,site_no=11409350,39.44027777777777,-121.05833333333334,NAD27,,,,,,18020125,California
USGS,11409400,OREGON C BL LOG CABIN DAM NR CAMPTONVILLE CA,California,site_no=11409400,39.43944444444444,-121.05805555555555,NAD27,583.0001040000001,NGVD29,,,75.368709,18020125,California
USGS,11409500,OREGON C NR NORTH SAN JUAN CA,California,site_no=11409500,39.40277777777778,-121.07638888888889,NAD27,481.584,NGVD29,,,89.09565599999999,18020125,California
USGS,11410000,M YUBA R NR NORTH SAN JUAN CA,California,site_no=11410000,39.39416666666666,-121.08388888888888,NAD27,441.96000000000004,NGVD29,,,512.8180199999999,18020125,California
USGS,11410001,M YUBA R NR N SAN JUAN + DIV CA,California,site_no=11410001,39.3875,-121.09305555555555,NAD27,,,,,536.12793,18020125,California
USGS,11410400,HAYPRESS C NR SIERRA CITY CA,California,site_no=11410400,39.5625,-120.54722222222222,NAD27,,,,,47.137817999999996,18020125,California
USGS,11410500,N YUBA R NR SIERRA CITY CA,California,site_no=11410500,39.5625,-120.65833333333335,NAD27,1182.624,NGVD29,,,245.272053,18020125,California
USGS,11411000,DOWNIE R A DOWNIEVILLE CA,California,site_no=11411000,39.5625,-120.8236111111111,NAD27,890.0160000000001,NGVD29,,,188.292273,18020125,California
USGS,11411500,N YUBA R A GOODYEARS BAR,California,site_no=11411500,39.54111111111111,-120.885,NAD27,807.72,NGVD29,,,572.38779,18020125,California
USGS,11412000,ROCK C A GOODYEARS BAR CA,California,site_no=11412000,39.5375,-120.88472222222222,NAD27,822.96,NGVD29,,,23.2581102,18020125,California
USGS,11412500,GOODYEARS C A GOODYEARS BAR CA,California,site_no=11412500,39.541666666666664,-120.88666666666667,NAD27,804.672,NGVD29,,,33.410871,18020125,California
USGS,11413000,N YUBA R BL GOODYEARS BAR CA,California,site_no=11413000,39.525,-120.93694444444445,NAD27,747.6744,NGVD29,,,647.4975,18020125,California
USGS,11413100,N YUBA R AB SLATE C NR STRAWBERRY CA,California,site_no=11413100,39.52472222222222,-121.09055555555555,NAD27,,,,,909.0864899999999,18020125,California
USGS,11413250,SLATE C TUNNEL NR STRAWBERRY VALLEY CA,California,site_no=11413250,39.615833333333335,-121.05083333333333,NAD27,,,,,,18020125,California
USGS,11413300,SLATE C BL DIV DAM NR STRAWBERRY CA,California,site_no=11413300,39.614444444444445,-121.05111111111111,NAD27,,,,,127.94550599999998,18020125,California
USGS,11413320,DEADWOOD C NR STRAWBERRY VALLEY CA,California,site_no=11413320,39.55,-121.09333333333333,NAD27,998.22,NGVD29,,,8.1843684,18020125,California
USGS,11413323,OWL GULCH NR STRAWBERRY VALLEY CA,California,site_no=11413323,39.54555555555555,-121.09416666666667,NAD27,929.6400000000001,NGVD29,,,5.361279299999999,18020125,California
USGS,11413326,DEADWOOD C PP NR STRAWBERRY VALLEY CA,California,site_no=11413326,39.530277777777776,-121.09416666666667,NAD27,624.84,NGVD29,,,,18020125,California
USGS,11413327,COMBINED FLOW 11413320+11413323+11413326 CA,California,site_no=11413327,39.530277777777776,-121.09416666666667,NAD27,,,,,,18020125,California
USGS,11413399,USED FOR COMBINING 11-4132.5 + 11-4133 CA,California,site_no=11413399,39.614444444444445,-121.05111111111111,NAD27,,,,,,18020125,California
USGS,11413500,N YUBA R BL BULLARDS BAR DAM CA,California,site_no=11413500,39.40416666666667,-121.14166666666668,NAD27,423.672,NGVD29,,,1261.32513,18020125,California
USGS,11413510,NEW COLGATE PH NR FRENCH CORRAL CA,California,site_no=11413510,39.33083333333334,-121.18972222222223,NAD27,,,,,,18020125,California
USGS,11413517,N YUBA R LOW FLOW REL BL NEW BULLARDS BAR DAM CA,California,site_no=11413517,39.39055555555556,-121.14333333333335,NAD27,390.144,NGVD29,,,1266.5051099999998,18020125,California
USGS,11413520,N YUBA R BL NEW BULLARDS BAR DAM NR N SAN JUAN CA,California,site_no=11413520,39.39055555555556,-121.14333333333335,NAD27,,,,,1266.5051099999998,18020125,California
USGS,11413600,SWEETLAND C NR NORTH SAN JUAN CA,California,site_no=11413600,39.33833333333334,-121.11611111111111,NAD27,,,,,6.9411732,18020125,California
USGS,11413700,YUBA R BL NEW COLGATE POWERPLANT NR FRENCH CORRAL,California,site_no=11413700,39.330555555555556,-121.19277777777778,NAD27,167.64000000000001,NGVD29,,,1857.0228299999999,18020125,California
USGS,11413900,UP CASTLE C A SODA SPRINGS CA,California,site_no=11413900,39.325833333333335,-120.36749999999999,NAD27,,,,,10.256360399999998,18020125,California
USGS,11413950,S YUBA R TRIB NR SODA SPRINGS CA,California,site_no=11413950,39.315555555555555,-120.45666666666666,NAD27,,,,,2.3827908,18020125,California
USGS,11414000,S YUBA R NR CISCO CA,California,site_no=11414000,39.32138888888889,-120.56333333333333,NAD27,1682.496,NGVD29,,,134.16148199999998,18020125,California
USGS,11414100,FORDYCE C BL FORDYCE DAM NR CISCO CA,California,site_no=11414100,39.38,-120.49833333333333,NAD27,,,,,82.10268299999998,18020125,California
USGS,11414154,SPAULDING NO 1 PH NR EMIGRANT GAP CA,California,site_no=11414154,39.324444444444445,-120.64361111111111,NAD27,,,,,,18020125,California
USGS,11414155,SPAULDING NO 2 PH NR EMIGRANT GAP CA,California,site_no=11414155,39.32472222222223,-120.64416666666668,NAD27,,,,,,18020125,California
USGS,11414170,DRUM CN A TUNNEL OUTLET NR EMIGRANT GAP CA,California,site_no=11414170,39.3175,-120.65222222222222,NAD27,,,,,,18020125,California
USGS,11414190,DRUM CN NR DRUM FOREBAY NR BLUE CYN CA,California,site_no=11414190,39.265,-120.72888888888889,NAD27,,,,,,18020126,California
USGS,11414194,DRUM NO 1 PH NR BLUE CYN CA,California,site_no=11414194,39.25694444444444,-120.76638888888888,NAD27,,,,,,18020126,California
USGS,11414195,DRUM NO 2 PH NR BLUE CANYON CA,California,site_no=11414195,39.257222222222225,-120.76638888888888,NAD27,,,,,,18020126,California
USGS,11414196,COMBINED FLOW DRUM NO 1 AND 2 PP NR BLUE CYN CA,California,site_no=11414196,39.25694444444444,-120.76638888888888,NAD27,1033.2720000000002,NGVD29,,,,18020126,California
USGS,11414200,S YUBA CN NR EMIGRANT GAP CA,California,site_no=11414200,39.31361111111111,-120.66194444444444,NAD27,,,,,,18020125,California
USGS,11414205,DEER C PH NR WASHINGTON CA,California,site_no=11414205,39.29805555555556,-120.84333333333333,NAD27,,,,,,18020125,California
USGS,11414210,S YUBA R CONTROLLED REL A LK SPAULDING NR EMIGRANT,California,site_no=11414210,39.324444444444445,-120.64500000000001,NAD27,,,,,305.61881999999997,18020125,California
USGS,11414250,S YUBA R A LANGS CROSSING NR EMIGRANT GAP CA,California,site_no=11414250,39.31861111111112,-120.65666666666667,NAD27,,,,,310.79879999999997,18020125,California
USGS,11414265,RUCKER C BL BLUE LK NR EMIGRANT GAP CA,California,site_no=11414265,39.35888888888889,-120.63583333333334,NAD27,,,,,0.6992973,18020125,California
USGS,11414280,RUCKER C BL RUCKER LK NR CISCO CA,California,site_no=11414280,39.35638888888889,-120.6575,NAD27,,,,,4.7396817,18020125,California
USGS,11414350,LAKE C BL FEELEY LK NR GRANITEVILLE CA,California,site_no=11414350,39.400277777777774,-120.63722222222223,NAD27,,,,,1.035996,18020125,California
USGS,11414360,LAKE C BL CARR LK NR GRANITEVILLE CA,California,site_no=11414360,39.399166666666666,-120.64194444444445,NAD27,,,,,1.2431952,18020125,California
USGS,11414410,CANYON C BL FRENCH LAKE CA,California,site_no=11414410,39.42111111111111,-120.5411111111111,NAD27,2036.064,NGVD29,,,11.913953999999999,18020125,California
USGS,11414450,CANYON C BL FAUCHERIE LK CA,California,site_no=11414450,39.42944444444444,-120.56833333333333,NAD27,,,,,23.2322103,18020125,California
USGS,11414470,CANYON C BL SAWMILL LK CA,California,site_no=11414470,39.44555555555555,-120.60138888888888,NAD27,,,,,42.475835999999994,18020125,California
USGS,11414500,CANYON C AB JACKSON C CA,California,site_no=11414500,39.45277777777778,-120.60416666666666,NAD27,,,,,42.993834,18020125,California
USGS,11414700,JACKSON C BL JACKSON LK CA,California,site_no=11414700,39.46472222222223,-120.56277777777777,NAD27,,,,,1.6834935,18020125,California
USGS,11415000,JACKSON C A MOUTH CA,California,site_no=11415000,39.456944444444446,-120.60416666666666,NAD27,,,,,14.1154455,18020125,California
USGS,11416000,BOWMAN-SPAULDING CN INTAKE NR GRANITEVILLE CA,California,site_no=11416000,39.440555555555555,-120.65833333333335,NAD27,,,,,,18020125,California
USGS,11416100,BOWMAN SPAULDING CN A JORDAN C SIPHON CA,California,site_no=11416100,39.342222222222226,-120.64055555555557,NAD27,,,,,,18020125,California
USGS,11416200,SPAULDING NO 3 PH NR EMIGRANT GAP CA,California,site_no=11416200,39.337500000000006,-120.63444444444445,NAD27,,,,,,18020125,California
USGS,11416500,CANYON C BL BOWMAN LK CA,California,site_no=11416500,39.439722222222215,-120.66027777777778,NAD27,1554.48,NGVD29,,,73.296717,18020125,California
USGS,11416585,TEXAS C BL ROCK LK NR GRANITEVILLE CA,California,site_no=11416585,39.430277777777775,-120.61777777777777,NAD27,,,,,0.5956977,18020125,California
USGS,11416610,TEXAS C BL LO ROCK LK NR GRANITEVILLE CA,California,site_no=11416610,39.42833333333333,-120.62194444444444,NAD27,,,,,0.9323963999999999,18020125,California
USGS,11416620,TEXAS C TRIB BL CULBERTSON LK NR GRANITVLE CA,California,site_no=11416620,39.421388888888885,-120.62249999999999,NAD27,,,,,1.1395955999999998,18020125,California
USGS,11416670,LINDSEY C BL M LINDSEY LK NR GRANITEVILLE CA,California,site_no=11416670,39.41611111111111,-120.63194444444444,NAD27,1962.912,NGVD29,,,1.0618959,18020125,California
USGS,11416700,LINDSEY C BL LO LINDSEY LK NR GRANITEVILLE CA,California,site_no=11416700,39.411944444444444,-120.64833333333334,NAD83,1868.4240000000002,NGVD29,,,2.3568909,18020125,California
USGS,11417000,S YUBA R NR WASHINGTON CA,California,site_no=11417000,39.36055555555556,-120.77055555555556,NAD27,833.628,NGVD29,,,512.8180199999999,18020125,California
USGS,11417100,POORMAN C NR WASHINGTON CA,California,site_no=11417100,39.36,-120.80666666666666,NAD27,,,,,59.828769,18020125,California
USGS,11417500,S YUBA R A JONES BAR NR GRASS VALLEY CA,California,site_no=11417500,39.29222222222222,-121.1036111111111,NAD27,323.088,NGVD29,,,797.71692,18020125,California
USGS,11417950,HARRY L ENGLEBRIGHT LK NR SMARTSVILLE CA,California,site_no=11417950,39.23972222222222,-121.26861111111111,NAD27,,,,,2869.7089199999996,18020125,California
USGS,11417970,NARROWS NO 1 PH A ENGLEBRIGHT DAM CA,California,site_no=11417970,39.23638888888889,-121.27083333333333,NAD27,,,,,,18020125,California
USGS,11417980,NARROWS PH NO 2 BL ENGLEBRIGHT DAM CA,California,site_no=11417980,39.235,-121.2725,NAD27,,,,,,18020125,California
USGS,11418000,YUBA R BL ENGLEBRIGHT DAM NR SMARTSVILLE CA,California,site_no=11418000,39.23527777777778,-121.27305555555556,NAD27,,,,,2869.7089199999996,18020125,California
USGS,11418500,DEER C NR SMARTSVILLE CA,California,site_no=11418500,39.224444444444444,-121.2675,NAD27,192.024,NGVD29,,,219.11315399999998,18020125,California
USGS,11419000,YUBA R A SMARTSVILLE CA,California,site_no=11419000,39.22361111111111,-121.2925,NAD27,80.51901600000001,NGVD29,,,3107.988,18020125,California
USGS,11420000,DRY C NR BROWNSVILLE CA,California,site_no=11420000,39.47777777777778,-121.25416666666666,NAD27,676.6560000000001,NGVD29,,,52.835795999999995,18020125,California
USGS,11420500,DRY C A VIRGINIA RANCH CA,California,site_no=11420500,39.32222222222222,-121.3125,NAD27,323.088,NGVD29,,,184.66628699999998,18020125,California
USGS,11420700,DRY C NR BROWNS VALLEY CA,California,site_no=11420700,39.256388888888885,-121.34277777777777,NAD27,,,,,225.58812899999998,18020125,California
USGS,11420750,BROWNS VALLEY IRR DITCH NR BROWNS VALLEY CA,California,site_no=11420750,39.217222222222226,-121.43027777777779,NAD27,45.72,NGVD29,,,,18020125,California
USGS,11420760,BROPHY S YUBA CANAL NR MARYSVILLE CA,California,site_no=11420760,39.16694444444444,-121.44861111111112,NAD27,29.5656,NGVD29,,,,18020159,California
USGS,11420770,HALLWOOD-CORDUA ID CN NR MARYSVILLE CA,California,site_no=11420770,39.20916666666667,-121.45694444444445,NAD27,38.1,NGVD29,,,,18020125,California
USGS,11420780,HALLWOOD ID S CN NR MARYSVILLE CA,California,site_no=11420780,39.209722222222226,-121.4775,NAD27,,,,,,18020125,California
USGS,11420785,HALLWOOD ID N CN NR MARYSVILLE CA,California,site_no=11420785,39.20944444444445,-121.47833333333334,NAD27,,,,,,18020125,California
USGS,11420790,CORDUA ID CN NR MARYSVILLE CA,California,site_no=11420790,39.21,-121.47805555555556,NAD27,,,,,,18020125,California
USGS,11421000,YUBA R NR MARYSVILLE CA,California,site_no=11421000,39.17583333333333,-121.52388888888889,NAD27,,,,,3467.9966099999997,18020125,California
USGS,11421500,YUBA R A MARYSVILLE CA,California,site_no=11421500,39.14203055555556,-121.57634999999999,NAD83,14.9352,NAVD88,,,3480.94656,18020125,California
USGS,11421700,FEATHER R BL SHANGHAI BEND NR OLIVEHURST CA,California,site_no=11421700,39.07888888888889,-121.60222222222221,NAD27,,,,,13815.00666,18020159,California
USGS,11421710,BEAR R NR EMIGRANT GAP CA,California,site_no=11421710,39.30638888888888,-120.67805555555556,NAD27,,,,,1.9683924,18020126,California
USGS,11421720,BOARDMAN CN NR EMIGRANT GAP CA,California,site_no=11421720,39.29694444444444,-120.70222222222222,NAD27,,,,,,18020126,California
USGS,11421725,ALTA PH NR DUTCH FLAT CA,California,site_no=11421725,39.215833333333336,-120.8025,NAD27,,,,,,18020126,California
USGS,11421750,DUTCH FLAT NO 1 PH NR DUTCH FLAT CA,California,site_no=11421750,39.217222222222226,-120.83444444444444,NAD27,,,,,,18020126,California
USGS,11421760,DUTCH FLAT NO 2 FLUME NR BLUE CANYON CA,California,site_no=11421760,39.254444444444445,-120.77444444444444,NAD27,,,,,,18020126,California
USGS,11421770,BEAR R BL DRUM AFTERBAY NR BLUE CANYON CA,California,site_no=11421770,39.254444444444445,-120.77388888888889,NAD27,,,,,31.856877,18020126,California
USGS,11421780,CHICAGO PARK FLUME NR DUTCH FLAT CA,California,site_no=11421780,39.21527777777778,-120.83972222222222,NAD27,,,,,,18020126,California
USGS,11421790,BEAR R BL DUTCH FLAT AFTERBAY NR DUTCH FLAT CA,California,site_no=11421790,39.21361111111111,-120.84416666666667,NAD27,792.48,NGVD29,,,55.684785,18020126,California
USGS,11421900,ROLLINS PH NR COLFAX CA,California,site_no=11421900,39.13444444444444,-120.9525,NAD27,,,,,,18020126,California
USGS,11422000,BEAR R CN NR COLFAX CA,California,site_no=11422000,39.132777777777775,-120.95333333333333,NAD27,597.408,NGVD29,,,,18020126,California
USGS,11422500,BEAR R BL ROLLINS DAM NR COLFAX CA,California,site_no=11422500,39.13138888888889,-120.95805555555556,NAD27,587.4745680000001,NGVD29,,,271.94894999999997,18020126,California
USGS,11423000,BEAR R NR AUBURN CA,California,site_no=11423000,39.016666666666666,-121.10583333333332,NAD27,374.904,NGVD29,,,362.5986,18020126,California
USGS,11423500,BEAR R A VAN TRENT CA,California,site_no=11423500,39.044444444444444,-121.29305555555555,NAD27,54.864000000000004,NGVD29,,,686.3473499999999,18020126,California
USGS,11423800,BEAR R F REL BL CAMP FAR WEST RES NR WHEATLAND CA,California,site_no=11423800,39.041666666666664,-121.33111111111111,NAD27,36.576,NGVD29,,,,18020126,California
USGS,11424000,BEAR R NR WHEATLAND CA,California,site_no=11424000,39.000277777777775,-121.40555555555557,NAD27,21.921216,NGVD29,,,756.27708,18020126,California
